DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, used, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.03216+0.000504744*x+2.12276e-08*x*x+-2.27663e-10*x*x*x)*(1-(0.133074+0.000102093*x+2.62919e-08*x*x))" 
1, used, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.03216+0.000504744*x+2.12276e-08*x*x+-2.27663e-10*x*x*x)*(1-(0.0547851+6.24123e-05*x+-4.69647e-08*x*x))" 
1, used, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.03216+0.000504744*x+2.12276e-08*x*x+-2.27663e-10*x*x*x)*(1-(0.168289))" 
1, used, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.03216+0.000504744*x+2.12276e-08*x*x+-2.27663e-10*x*x*x)*(1+(0.133074+0.000102093*x+2.62919e-08*x*x))" 
1, used, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.03216+0.000504744*x+2.12276e-08*x*x+-2.27663e-10*x*x*x)*(1+(0.0547851+6.24123e-05*x+-4.69647e-08*x*x))" 
1, used, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.03216+0.000504744*x+2.12276e-08*x*x+-2.27663e-10*x*x*x)*(1+(0.168289))" 
2, used, central, 2, 0, 2.4, 20, 1000, 0, 1, "1.00762+51.6984/(x*x)+0.000370519*x" 
2, used, down, 2, 0, 2.4, 20, 1000, 0, 1, "(1.00762+51.6984/(x*x)+0.000370519*x)*(1-(0.335941+-0.000462138*x+6.95082e-07*x*x))" 
2, used, down_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.00762+51.6984/(x*x)+0.000370519*x)*(1-(0.18551+-0.000186568*x+1.67956e-07*x*x))" 
2, used, down_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.00762+51.6984/(x*x)+0.000370519*x)*(1-(0.284183))" 
2, used, up, 2, 0, 2.4, 20, 1000, 0, 1, "(1.00762+51.6984/(x*x)+0.000370519*x)*(1+(0.335941+-0.000462138*x+6.95082e-07*x*x))" 
2, used, up_correlated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.00762+51.6984/(x*x)+0.000370519*x)*(1+(0.18551+-0.000186568*x+1.67956e-07*x*x))" 
2, used, up_uncorrelated, 2, 0, 2.4, 20, 1000, 0, 1, "(1.00762+51.6984/(x*x)+0.000370519*x)*(1+(0.284183))" 
